,40695 ,,,,,,,June 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,12685235192 ,309983697 ,86563 ,40.92,40.79,42.80,42.80,06/30,39.35,06/27,8.40
1102  亞泥,8328475777 ,209979165 ,63625 ,39.66,39.51,41.00,41.10,06/30,37.55,06/13,6.83
1103  嘉泥,524841635 ,29300341 ,8443 ,17.91,17.80,18.10,18.40,06/15,17.35,06/21,4.00
1104  環泥,186730603 ,10245729 ,4297 ,18.23,18.11,18.20,19.10,06/07,17.40,06/13,1.70
1108  幸福,79345242 ,10754697 ,3391 ,7.38,7.32,7.19,7.75,06/01,7.00,06/21,2.66
1109  信大,36852801 ,3390290 ,791 ,10.87,10.86,11.00,11.10,06/09,10.60,06/22,0.81
1110  東泥,64593723 ,5319066 ,2085 ,12.14,12.09,12.10,12.80,06/01,11.45,06/17,0.93
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1178218764 ,36698310 ,13877 ,32.11,32.01,32.55,33.30,06/09,30.50,06/20,7.25
1203  味王,40266550 ,1761443 ,1130 ,22.86,22.92,23.05,23.30,06/07,22.45,06/20,0.73
1210  大成,1036389978 ,32310742 ,13002 ,32.08,32.09,33.00,33.10,06/30,30.95,06/20,6.53
1213  大飲,268543501 ,9444859 ,5028 ,28.43,27.91,28.60,30.10,06/13,25.60,06/21,18.35
1215  卜蜂,261531503 ,14355571 ,6691 ,18.22,18.09,19.00,19.00,06/30,17.70,06/13,6.19
1216  統一,5491916937 ,135602440 ,45034 ,40.50,40.46,41.60,41.60,06/30,38.90,06/13,3.16
1217  愛之味,710130825 ,55070382 ,15872 ,12.89,12.77,13.15,13.45,06/30,12.35,06/21,11.07
1218  泰山,408374276 ,24297428 ,8236 ,16.81,16.55,17.70,17.70,06/30,15.95,06/21,7.30
1219  福壽,99532537 ,6336288 ,1655 ,15.71,15.72,15.90,16.00,06/30,15.30,06/21,2.23
1220  台榮,108147547 ,8257246 ,3065 ,13.10,13.02,13.30,13.60,06/10,12.60,06/21,4.66
1225  福懋油,85024337 ,5848627 ,1989 ,14.54,14.55,14.65,15.00,06/01,14.20,06/21,3.34
1227  佳格,5401778351 ,51419415 ,27478 ,105.05,104.57,107.00,112.50,06/09,95.70,06/20,13.86
1229  聯華,901665617 ,41375168 ,13060 ,21.79,21.71,21.80,22.60,06/01,20.90,06/24,5.03
1231  聯華食,1120449435 ,30022001 ,11939 ,37.32,36.15,41.20,41.20,06/30,33.90,06/03,26.01
1232  大統益,152145067 ,2863354 ,1908 ,53.14,53.05,54.40,54.60,06/30,52.10,06/13,1.79
1233  天仁,255975341 ,4431693 ,2280 ,57.76,56.97,56.40,59.40,06/28,55.00,06/13,4.89
1234  黑松,433167161 ,16126841 ,5418 ,26.86,26.88,27.05,27.60,06/20,25.80,06/01,3.01
