,40544 ,,,,,,,January 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,7353403503 ,228535694 ,63822 ,32.18,32.14,31.35,33.65,01/04,31.05,01/18,6.19
1102  亞泥,3078771687 ,95620429 ,27088 ,32.20,32.13,32.10,33.25,01/05,31.45,01/25,3.11
1103  嘉泥,761276221 ,44433323 ,10572 ,17.13,16.96,16.80,17.90,01/04,16.50,01/17,6.07
1104  環泥,516187539 ,26516215 ,8128 ,19.47,19.08,18.85,20.45,01/04,18.50,01/03,4.39
1108  幸福,87065221 ,10903239 ,3175 ,7.99,7.89,7.78,8.30,01/04,7.73,01/21,2.69
1109  信大,48841255 ,4702238 ,1118 ,10.39,10.32,10.20,10.70,01/04,10.15,01/28,1.12
1110  東泥,157084726 ,11733265 ,2762 ,13.39,13.10,12.45,14.25,01/04,12.35,01/28,2.05
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,2885282718 ,78215662 ,30611 ,36.89,36.37,34.85,39.40,01/03,34.85,01/28,15.46
1203  味王,162604485 ,6621858 ,2723 ,24.56,24.15,24.20,25.55,01/03,23.85,01/26,2.76
1210  大成,1879220247 ,58472651 ,23299 ,32.14,31.81,31.40,33.40,01/04,31.30,01/21,11.82
1213  大飲,142261346 ,5258674 ,2882 ,27.05,26.37,25.65,28.65,01/04,25.45,01/28,10.22
1215  卜蜂,1489530397 ,73688791 ,23926 ,20.21,19.89,19.75,21.30,01/04,19.40,01/07,31.76
1216  統一,6697765863 ,162974792 ,56996 ,41.10,41.08,39.90,43.80,01/04,39.75,01/21,3.80
1217  愛之味,1509757437 ,105218276 ,26219 ,14.35,14.11,13.70,15.10,01/04,13.60,01/28,23.50
1218  泰山,1409717756 ,75543464 ,22531 ,18.66,18.24,17.65,19.65,01/04,17.65,01/28,22.68
1219  福壽,184512741 ,12427514 ,4343 ,14.85,14.78,14.75,15.30,01/18,14.35,01/11,4.38
1220  台榮,74163866 ,5303459 ,2020 ,13.98,13.92,13.80,14.45,01/04,13.65,01/26,2.99
1225  福懋油,908797404 ,56702399 ,15979 ,16.03,15.78,15.65,16.75,01/18,15.15,01/11,32.42
