,40634 ,,,,,,,April 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,18874445769 ,488291353 ,130502 ,38.65,38.63,41.95,42.90,04/28,35.45,04/01,13.23
1102  亞泥,8119114071 ,227233403 ,66954 ,35.73,35.58,38.30,38.30,04/29,33.10,04/01,7.39
1103  嘉泥,1703963083 ,95362842 ,20790 ,17.87,17.71,18.00,18.70,04/20,16.60,04/01,13.02
1104  環泥,554761048 ,28403221 ,8824 ,19.53,19.38,18.90,20.30,04/11,18.60,04/01,4.70
1108  幸福,103619831 ,13729936 ,3902 ,7.55,7.52,7.56,7.80,04/15,7.31,04/07,3.39
1109  信大,56860000 ,5395988 ,1194 ,10.54,10.50,10.65,10.85,04/14,10.25,04/07,1.28
1110  東泥,193278292 ,14261220 ,5339 ,13.55,13.33,12.75,14.45,04/06,12.70,04/29,2.49
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1953548612 ,59180074 ,21803 ,33.01,32.74,33.50,34.40,04/28,31.05,04/19,11.69
1203  味王,60900509 ,2640435 ,1468 ,23.06,23.05,23.25,23.80,04/22,22.50,04/19,1.10
1210  大成,4757052732 ,139321945 ,43452 ,34.14,34.07,35.55,36.60,04/29,30.85,04/01,28.16
1213  大飲,230034784 ,8697151 ,4959 ,26.45,26.36,25.95,27.50,04/15,24.70,04/06,16.90
1215  卜蜂,1002877547 ,51904706 ,17223 ,19.32,19.20,19.40,20.05,04/25,18.45,04/01,22.37
1216  統一,5567753214 ,136134868 ,44555 ,40.90,40.72,41.20,42.30,04/27,39.35,04/19,3.18
1217  愛之味,1212050008 ,89361119 ,22132 ,13.56,13.37,13.80,14.25,04/29,12.60,04/01,19.96
1218  泰山,966485779 ,53094731 ,16783 ,18.20,18.06,18.25,18.85,04/25,17.25,04/06,15.94
1219  福壽,349185670 ,22179934 ,7226 ,15.74,15.40,16.55,16.90,04/29,14.70,04/07,7.81
1220  台榮,32181067 ,2357213 ,1060 ,13.65,13.64,13.75,13.95,04/29,13.25,04/06,1.33
1225  福懋油,296188725 ,19392973 ,6316 ,15.27,15.14,15.35,15.85,04/28,14.50,04/01,11.09
1227  佳格,3155693527 ,36790687 ,17079 ,85.77,83.76,92.50,93.50,04/28,77.50,04/06,9.92
1229  聯華,1102364611 ,51657573 ,21345 ,21.34,21.17,21.95,22.40,04/29,20.50,04/01,6.29
1231  聯華食,320210862 ,11594934 ,4737 ,27.62,26.45,28.20,29.15,04/28,25.05,04/06,10.05
1232  大統益,173337217 ,3281783 ,2079 ,52.82,52.73,53.00,54.20,04/27,51.20,04/06,2.05
1233  天仁,309368900 ,5326329 ,3072 ,58.08,57.19,57.70,61.00,04/08,54.30,04/01,5.88
1234  黑松,608813200 ,24228694 ,8011 ,25.13,25.09,26.20,26.40,04/29,23.15,04/06,4.52
1235  興泰,191957597 ,5889255 ,3466 ,32.59,29.79,31.45,35.40,04/21,26.60,04/06,10.80
1236  宏亞,64102937 ,2663824 ,1536 ,24.06,23.75,23.80,25.00,04/28,22.60,04/13,2.89
1702  南僑,2300193451 ,53456582 ,25082 ,43.03,42.73,40.05,45.90,04/08,39.90,04/29,18.17
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,26032907663 ,239268098 ,86260 ,108.80,108.26,117.00,117.00,04/29,101.50,04/01,3.91
1303  南亞,20027097172 ,229535329 ,72917 ,87.25,87.23,87.80,89.00,04/25,84.00,04/19,2.92
1304  台聚,7342847721 ,188152003 ,69391 ,39.03,39.09,38.20,42.20,04/11,35.80,04/19,21.78
1305  華夏,2899375283 ,193657382 ,39739 ,14.97,14.99,15.10,16.35,04/27,13.15,04/01,45.59
1307  三芳,194980536 ,5477577 ,2486 ,35.60,35.37,36.35,37.00,04/29,34.35,04/19,1.76
1308  亞聚,2748435238 ,53996680 ,25059 ,50.90,50.91,51.30,53.40,04/08,47.50,04/19,17.24
1309  台達化,1601941604 ,94210243 ,24834 ,17.00,16.88,16.70,17.65,04/12,16.20,04/19,33.81
1310  台苯,823713734 ,58852678 ,17230 ,14.00,13.88,14.20,14.50,04/29,13.50,04/19,10.14
1312  國喬,8223684510 ,443567793 ,84924 ,18.54,18.37,19.55,20.30,04/29,17.20,04/07,48.93
1312A 國喬特,7291600 ,339000 ,165 ,21.51,21.49,21.75,22.30,04/21,21.00,04/07,1.70
1313  聯成,3152448996 ,133255627 ,29262 ,23.66,23.00,24.25,24.85,04/28,21.80,04/01,12.80
1314  中石化,10813672108 ,288471342 ,77174 ,37.49,37.49,35.65,39.10,04/12,35.60,04/19,16.07
1315  達新,29652064 ,1081693 ,591 ,27.41,27.46,27.55,27.85,04/06,26.80,04/19,0.49
1316  上曜,239256644 ,10464179 ,4614 ,22.86,22.56,21.55,25.00,04/01,21.30,04/29,16.06
1319  東陽,1799968962 ,43254231 ,17970 ,41.61,41.65,41.20,42.75,04/06,39.85,04/28,8.34
1321  大洋,91662878 ,4350655 ,1794 ,21.07,20.64,21.40,22.10,04/27,19.90,04/01,1.91
1323  永裕,50898770 ,2053754 ,1250 ,24.78,24.54,25.50,25.80,04/29,23.35,04/01,2.48
1324  地球,137295053 ,7498729 ,3558 ,18.31,17.76,17.55,19.35,04/22,17.00,04/13,9.98
1325  恆大,222629300 ,9172880 ,3939 ,24.27,24.24,23.50,25.50,04/06,23.05,04/19,9.70
1326  台化,23689673804 ,207380159 ,77503 ,114.23,114.61,115.50,119.00,04/11,109.00,04/19,3.64
1715  亞化,289680497 ,14859373 ,4464 ,19.49,19.39,19.10,20.00,04/26,18.90,04/13,5.97
