,40787 ,,,,,,,September 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,17783694721 ,519037965 ,156804 ,34.26,34.53,32.90,40.25,09/01,29.00,09/26,14.06
1102  亞泥,9123864838 ,272522119 ,82825 ,33.48,33.86,31.95,39.55,09/01,28.25,09/26,8.69
1103  嘉泥,600360555 ,36251628 ,9217 ,16.56,16.54,15.25,18.35,09/01,14.75,09/26,4.81
1104  環泥,597140440 ,40591799 ,2896 ,14.71,14.79,14.40,15.60,09/02,13.90,09/27,6.72
1108  幸福,47185983 ,7428046 ,2752 ,6.35,6.34,6.21,6.80,09/01,6.00,09/06,1.84
1109  信大,32119055 ,3092542 ,912 ,10.39,10.41,10.25,11.20,09/19,9.96,09/23,0.73
1110  東泥,30873412 ,2948506 ,1417 ,10.47,10.52,10.15,11.40,09/01,9.70,09/27,0.52
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,2453470007 ,77159274 ,30165 ,31.80,32.46,28.40,36.75,09/09,26.20,09/27,15.25
1203  味王,73473534 ,3355860 ,1651 ,21.89,21.92,20.65,22.95,09/02,19.95,09/26,1.40
1210  大成,1214102551 ,40899169 ,15880 ,29.69,29.56,28.00,32.20,09/01,26.10,09/26,7.79
1213  大飲,84889696 ,4387740 ,2427 ,19.35,19.20,17.40,23.90,09/01,15.00,09/28,8.52
1215  卜蜂,119191512 ,8046278 ,3882 ,14.81,14.86,13.85,16.15,09/01,13.20,09/26,3.47
1216  統一,7241448973 ,179788252 ,71367 ,40.28,40.43,39.90,44.20,09/01,37.45,09/26,3.96
1217  愛之味,463737805 ,45975091 ,14108 ,10.09,10.17,9.40,11.65,09/01,8.70,09/26,9.24
1218  泰山,531847148 ,32939775 ,12403 ,16.15,16.25,14.90,18.45,09/01,14.05,09/29,9.60
1219  福壽,149953059 ,8853095 ,3662 ,16.94,16.79,16.40,18.20,09/16,15.20,09/26,3.03
1220  台榮,48934235 ,4431087 ,1563 ,11.04,11.04,10.20,12.00,09/06,9.58,09/26,2.50
1225  福懋油,86078126 ,6540911 ,2054 ,13.16,13.23,13.05,13.60,09/19,12.40,09/26,3.60
1227  佳格,7201630112 ,78040846 ,49919 ,92.28,91.60,84.00,102.00,09/01,82.00,09/29,16.83
1229  聯華,653200847 ,35803013 ,13883 ,18.24,18.15,16.75,20.00,09/01,16.00,09/26,4.23
1231  聯華食,1148378889 ,27243903 ,13905 ,42.15,41.26,37.50,46.70,09/05,35.30,09/27,22.92
1232  大統益,85592722 ,1759392 ,1387 ,48.65,48.95,46.90,50.70,09/01,46.20,09/27,1.10
1233  天仁,221407479 ,4335858 ,1765 ,51.06,51.61,49.00,55.50,09/01,48.50,09/30,4.79
1234  黑松,597326302 ,19539765 ,6053 ,30.57,30.60,29.00,34.20,09/05,27.60,09/29,3.65
1235  興泰,25906284 ,1043272 ,414 ,24.83,24.88,24.50,25.80,09/16,23.80,09/26,1.91
1236  宏亞,92025137 ,4025139 ,2161 ,22.86,22.74,21.45,25.20,09/01,20.00,09/29,4.09
1702  南僑,784887607 ,32424997 ,15702 ,24.21,25.72,21.00,30.45,09/01,19.90,09/29,11.02
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,20057120083 ,241850636 ,87237 ,82.93,82.99,81.70,94.50,09/01,76.00,09/26,3.95
1303  南亞,19057299628 ,286836204 ,70128 ,66.44,66.86,66.30,71.00,09/02,63.50,09/14,3.65
