,40848 ,,,,,,,November 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,12244619650 ,353956461 ,115251 ,34.59,34.60,32.55,38.05,11/08,31.00,11/22,9.59
1102  亞泥,7342534213 ,219378240 ,72872 ,33.47,33.85,32.35,37.40,11/07,30.10,11/23,6.99
1103  嘉泥,383861968 ,27137579 ,9833 ,14.15,13.95,12.80,15.80,11/08,12.25,11/24,3.60
1104  環泥,64137081 ,4328129 ,2151 ,14.82,14.70,13.80,15.80,11/09,13.65,11/24,0.72
1108  幸福,34544321 ,5983127 ,2098 ,5.77,5.85,5.50,6.20,11/08,5.05,11/24,1.48
1109  信大,18546511 ,1742122 ,554 ,10.65,10.72,10.35,11.35,11/07,9.77,11/29,0.41
1110  東泥,27841935 ,2667985 ,974 ,10.44,10.46,9.78,11.25,11/14,9.70,11/23,0.47
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1372638267 ,41811457 ,18368 ,32.83,32.46,31.05,35.10,11/04,30.10,11/22,8.26
1203  味王,45352660 ,2162647 ,1244 ,20.97,21.01,19.70,22.20,11/01,19.10,11/24,0.90
1210  大成,946578702 ,32601221 ,15078 ,29.04,28.84,28.00,30.70,11/01,27.20,11/24,6.21
1213  大飲,110134620 ,5406967 ,3255 ,20.37,19.81,17.80,22.30,11/04,16.95,11/24,10.50
1215  卜蜂,103703531 ,7302296 ,3518 ,14.20,14.27,13.10,15.35,11/01,12.80,11/25,3.15
1216  統一,6607969132 ,164223584 ,62696 ,40.24,40.13,41.20,41.90,11/07,38.10,11/23,3.61
1217  愛之味,371514663 ,37268686 ,12522 ,9.97,9.76,8.85,10.90,11/04,8.30,11/24,7.49
1218  泰山,311656836 ,20610857 ,8292 ,15.12,15.14,14.00,16.55,11/07,13.60,11/24,6.01
1219  福壽,61503860 ,3673133 ,1929 ,16.74,16.77,16.25,17.45,11/01,15.70,11/24,1.26
1220  台榮,22236729 ,2146255 ,923 ,10.36,10.40,9.77,10.95,11/01,9.44,11/23,1.21
1225  福懋油,59359306 ,4696806 ,1682 ,12.64,12.90,11.75,13.65,11/01,11.35,11/25,2.58
1227  佳格,9627476056 ,91173426 ,51592 ,105.60,105.23,103.00,112.50,11/16,96.10,11/01,19.67
1229  聯華,469857402 ,26083978 ,10113 ,18.01,18.07,17.30,18.90,11/08,16.90,11/24,3.08
1231  聯華食,609088257 ,16028564 ,8640 ,38.00,38.00,35.60,41.20,11/07,34.40,11/22,13.48
1232  大統益,40894478 ,845899 ,641 ,48.34,48.50,47.40,49.80,11/01,47.00,11/24,0.53
1233  天仁,103653757 ,2302178 ,1468 ,45.02,46.18,41.90,50.00,11/01,41.10,11/25,2.54
1234  黑松,229456857 ,8137727 ,2511 ,28.20,28.33,27.05,30.60,11/09,26.30,11/24,1.52
1235  興泰,14836568 ,624036 ,399 ,23.78,23.78,22.55,25.20,11/01,22.00,11/29,1.11
1236  宏亞,30184596 ,1330640 ,768 ,22.68,22.65,22.45,23.40,11/04,21.50,11/23,1.35
1702  南僑,2417306098 ,85019131 ,38771 ,28.43,28.10,26.50,30.95,11/14,24.80,11/24,28.90
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,18942676657 ,227065949 ,85194 ,83.42,84.47,79.40,90.20,11/15,76.50,11/21,3.71
1303  南亞,9274242771 ,149873948 ,63213 ,61.88,62.66,55.20,67.70,11/01,54.50,11/30,1.91
1304  台聚,5032001528 ,173967371 ,62168 ,28.92,29.56,25.20,32.70,11/09,25.20,11/30,17.51
1305  華夏,1145174634 ,124055222 ,32404 ,9.23,8.96,8.60,10.10,11/18,8.10,11/02,29.20
1307  三芳,62423794 ,2674161 ,1543 ,23.34,23.35,21.55,25.00,11/03,21.50,11/30,0.78
1308  亞聚,2705115169 ,73296269 ,28804 ,36.91,37.05,29.70,43.05,11/09,29.55,11/30,18.73
1309  台達化,230354474 ,18847797 ,8823 ,12.22,12.08,11.05,13.35,11/09,10.60,11/24,6.04
1310  台苯,188487727 ,25653149 ,7196 ,7.35,7.24,6.56,8.10,11/01,6.33,11/24,4.42
1312  國喬,2098088462 ,146681150 ,37437 ,14.30,14.11,12.20,15.95,11/09,11.90,11/24,16.18
1312A 國喬特,2046700 ,109000 ,41 ,18.78,19.00,18.35,19.30,11/07,18.30,11/29,0.54
1313  聯成,869386396 ,57912318 ,14742 ,15.01,15.01,14.90,16.00,11/09,13.40,11/24,5.47
1314  中石化,23795770358 ,765844505 ,247503 ,31.07,31.06,26.00,35.65,11/09,26.00,11/30,38.79
1315  達新,119684198 ,4261074 ,1705 ,28.09,28.15,26.70,30.30,11/01,25.80,11/24,1.94
1316  上曜,109477825 ,6270445 ,2218 ,17.46,18.91,16.70,23.00,11/01,15.00,11/25,9.62
1319  東陽,2167710849 ,68127947 ,31342 ,31.82,30.85,30.25,35.10,11/14,28.80,11/03,12.28
1321  大洋,71714447 ,3599470 ,1270 ,19.92,19.78,18.75,20.95,11/03,18.50,11/23,1.58
1323  永裕,19601365 ,983073 ,449 ,19.94,19.72,18.80,21.00,11/04,18.20,11/24,1.19
1324  地球,23058230 ,1868671 ,853 ,12.34,12.45,11.05,13.70,11/04,10.60,11/24,2.49
1325  恆大,22029430 ,1202954 ,825 ,18.31,18.38,17.90,18.95,11/07,17.65,11/30,1.19
1326  台化,14821244688 ,178725230 ,77985 ,82.93,83.10,77.40,88.80,11/08,76.00,11/21,3.14
1337  KY亞塑,556819134 ,7023106 ,4121 ,79.28,78.49,76.60,83.20,11/08,75.00,11/24,5.09
1715  亞化,108471931 ,8317644 ,1950 ,13.04,13.01,12.15,13.85,11/02,11.80,11/23,2.81
4306  炎洲,358872066 ,14187098 ,4483 ,25.30,25.39,23.95,26.45,11/15,23.50,11/24,4.81
04 紡織纖維類,,,,,,,,,,,
Textiles,,,,,,,,,,,
1402  遠東新,10395386252 ,301417794 ,99256 ,34.49,34.17,33.05,36.90,11/01,31.80,11/24,6.15
1409  新纖,1251427809 ,138135467 ,36413 ,9.06,9.08,8.02,10.10,11/08,7.80,11/24,7.56
1410  南染,48544482 ,2970045 ,693 ,16.34,16.20,15.10,16.95,11/15,14.80,11/25,3.30
1413  宏洲,15863328 ,3441993 ,926 ,4.61,4.69,4.35,5.12,11/01,3.96,11/25,2.02
1414  東和,767601068 ,57652516 ,17424 ,13.31,12.77,11.85,14.50,11/03,10.75,11/24,26.21
1416  廣豐,117795911 ,12728043 ,3956 ,9.25,9.48,8.62,10.25,11/01,8.30,11/24,3.31
1417  嘉裕,442774742 ,48396171 ,15112 ,9.15,9.06,8.90,9.60,11/22,8.53,11/10,12.74
1418  東華,30698991 ,4382718 ,1217 ,7.00,7.44,7.44,8.10,11/01,6.01,11/24,3.32
1419  新紡,312302223 ,8942726 ,4251 ,34.92,35.86,31.75,39.60,11/01,31.10,11/25,2.98
1423  利華,30371815 ,3952760 ,1059 ,7.68,7.62,7.10,8.20,11/08,6.89,11/24,2.26
1432  大魯閣,13575222 ,1428309 ,729 ,9.50,10.01,7.98,11.60,11/01,7.60,11/28,2.65
1434  福懋,1448558251 ,52219518 ,14157 ,27.74,27.70,26.85,28.20,11/03,26.45,11/30,3.10
1439  中和,122581042 ,5941139 ,3371 ,20.63,20.62,19.00,23.55,11/04,16.80,11/24,6.46
1440  南紡,1475367858 ,135742648 ,34378 ,10.87,11.82,9.90,13.50,11/01,9.81,11/30,8.65
1441  大東,293693732 ,26165877 ,8166 ,11.22,11.36,9.93,13.75,11/01,9.30,11/22,30.50
