,40817 ,,,,,,,October 2011,,,
證  券  名  稱,成   交   值,成  交  量,成交筆數,均    價,收盤均價,月    底,盤中最高價,,盤中最低價,,成 交 量
,,,,(註一),(註二),收 盤 價,,日    期,,日    期,週轉率(％)
Security's,Trading,Trading,No. of,Average,Cls. Avg.,End-of-,Monthly,Date of,Monthly,Date of,Volume
Code & Name,Value,Volume,Trans.,Price,Price,Month,High,Monthly,Low,Monthly,Turnover
,,,,(Note 1),(Note 2),Closing,,High,,Low,Rate(％)
01 水泥工業類,,,,,,,,,,,
Cement,,,,,,,,,,,
1101  台泥,13405681099 ,380403363 ,123259 ,35.24,35.16,37.85,39.30,10/28,29.90,10/04,10.30
1102  亞泥,8108237153 ,234886262 ,81534 ,34.52,34.43,36.50,37.65,10/28,29.25,10/04,7.49
1103  嘉泥,328037430 ,21774200 ,6725 ,15.07,15.10,14.90,15.85,10/28,14.30,10/05,2.89
1104  環泥,55286053 ,3716174 ,1738 ,14.88,14.84,15.10,15.30,10/31,14.00,10/04,0.62
1108  幸福,36848660 ,6045563 ,2031 ,6.10,6.09,6.14,6.25,10/28,5.98,10/05,1.49
1109  信大,16187482 ,1536974 ,480 ,10.53,10.49,10.80,11.00,10/31,9.96,10/03,0.37
1110  東泥,27362640 ,2612224 ,1175 ,10.47,10.45,10.65,11.20,10/28,9.79,10/04,0.46
02 食品工業類,,,,,,,,,,,
Foods,,,,,,,,,,,
1201  味全,1557941621 ,49268472 ,20076 ,31.62,30.82,33.75,34.90,10/31,27.60,10/04,9.74
1203  味王,29722246 ,1413125 ,975 ,21.03,20.97,21.95,22.65,10/28,19.90,10/05,0.59
1210  大成,1272999796 ,42720040 ,18588 ,29.80,29.27,30.90,32.30,10/28,27.10,10/04,8.14
1213  大飲,120445673 ,6192126 ,3407 ,19.45,18.96,21.00,22.75,10/31,17.90,10/04,12.03
1215  卜蜂,110718100 ,7483125 ,3685 ,14.80,14.43,15.20,15.90,10/28,13.50,10/04,3.23
1216  統一,6239274607 ,158098147 ,64272 ,39.46,39.67,41.80,42.80,10/28,36.00,10/04,3.48
1217  愛之味,345527556 ,35823097 ,11533 ,9.65,9.39,10.25,10.50,10/28,8.91,10/05,7.20
1218  泰山,519339264 ,32661932 ,13137 ,15.90,15.33,16.35,17.15,10/28,13.60,10/05,9.52
1219  福壽,81635921 ,4865965 ,2417 ,16.78,16.62,17.45,17.75,10/31,15.55,10/04,1.66
1220  台榮,33119530 ,3181303 ,1081 ,10.41,10.39,10.85,11.30,10/28,9.30,10/04,1.80
1225  福懋油,97400621 ,7300615 ,2092 ,13.34,13.36,13.65,13.80,10/28,12.85,10/04,4.01
1227  佳格,4423999982 ,47959774 ,30400 ,92.24,91.93,98.60,102.00,10/28,80.30,10/04,10.34
1229  聯華,500744463 ,27955635 ,11763 ,17.91,17.68,18.70,19.35,10/28,15.80,10/04,3.30
1231  聯華食,876457499 ,21830328 ,11213 ,40.15,39.62,40.05,44.00,10/28,34.20,10/04,18.36
1232  大統益,45531430 ,951597 ,726 ,47.85,48.06,48.90,49.80,10/28,45.80,10/04,0.59
1233  天仁,99451737 ,2064185 ,1244 ,48.18,47.95,50.00,50.40,10/31,46.50,10/07,2.28
1234  黑松,317853910 ,10865785 ,3724 ,29.25,28.91,30.00,31.00,10/28,27.35,10/06,2.03
1235  興泰,20932876 ,836632 ,317 ,25.02,24.94,25.10,25.60,10/28,24.00,10/03,1.53
1236  宏亞,38519268 ,1747520 ,995 ,22.04,21.94,23.05,23.80,10/28,20.30,10/04,1.77
1702  南僑,2113424690 ,90213777 ,32986 ,23.43,22.02,27.65,28.10,10/28,18.40,10/05,30.67
03 塑膠工業類,,,,,,,,,,,
Plastics,,,,,,,,,,,
1301  台塑,15492941199 ,183301086 ,74593 ,84.52,84.99,89.00,90.00,10/31,76.20,10/04,2.99
1303  南亞,11678643327 ,172463188 ,54572 ,67.72,67.90,67.90,70.40,10/11,64.00,10/04,2.20
1304  台聚,3150974323 ,105330109 ,43241 ,29.92,29.80,32.30,32.50,10/31,26.50,10/04,10.60
1305  華夏,550636504 ,66198284 ,16878 ,8.32,8.27,8.48,8.95,10/28,7.80,10/21,15.58
1307  三芳,46298576 ,1875536 ,1187 ,24.69,24.54,24.30,26.00,10/28,23.10,10/03,0.55
1308  亞聚,1997351762 ,51530885 ,23608 ,38.76,38.08,41.00,42.30,10/28,34.90,10/04,13.17
1309  台達化,252943544 ,20531940 ,6686 ,12.32,12.38,13.05,13.80,10/28,11.00,10/04,6.58
1310  台苯,232464672 ,31953924 ,8408 ,7.27,7.20,7.70,8.17,10/28,6.68,10/04,5.51
1312  國喬,1906387541 ,147210263 ,31673 ,12.95,12.95,14.95,14.95,10/31,11.30,10/04,16.24
1312A 國喬特,1897800 ,106000 ,46 ,17.90,17.98,19.00,19.00,10/31,17.05,10/04,0.53
1313  聯成,1056479979 ,75106671 ,20400 ,14.07,14.08,15.25,15.50,10/28,12.60,10/05,7.13
1314  中石化,23004192171 ,712846833 ,218083 ,32.27,32.24,35.20,36.30,10/28,28.20,10/05,36.10
1315  達新,145302093 ,4881957 ,2091 ,29.76,29.66,29.55,30.70,10/27,27.55,10/04,2.22
1316  上曜,37973966 ,1660163 ,888 ,22.87,22.73,23.10,24.20,10/28,21.00,10/05,2.55
1319  東陽,824339654 ,27811061 ,15776 ,29.64,29.39,29.15,31.20,10/17,27.50,10/04,5.01
1321  大洋,36395110 ,1926676 ,739 ,18.89,18.88,19.15,19.55,10/28,18.20,10/04,0.85
1323  永裕,9934379 ,513368 ,276 ,19.35,19.46,20.35,20.45,10/31,17.80,10/03,0.62
1324  地球,23264977 ,1845923 ,940 ,12.60,12.54,13.30,13.45,10/31,12.00,10/06,2.46
1325  恆大,31496525 ,1753863 ,1078 ,17.96,17.94,18.45,18.75,10/24,17.35,10/05,1.74
1326  台化,17155115975 ,202842579 ,71631 ,84.57,84.54,87.50,88.00,10/28,75.70,10/04,3.56
1337  KY亞塑,320567824 ,4278663 ,2360 ,74.92,72.96,76.60,79.60,10/28,68.10,10/05,3.10
1715  亞化,82449204 ,6294083 ,1919 ,13.10,13.14,13.55,14.00,10/25,12.10,10/04,2.12
4306  炎洲,446655547 ,16708199 ,6223 ,26.73,26.78,26.20,27.60,10/17,25.35,10/25,5.67
04 紡織纖維類,,,,,,,,,,,
Textiles,,,,,,,,,,,
